Time,CMIP6
1931.291667,-0.0142346
1931.375,-0.013547
1931.458333,-0.0138294
1931.541667,-0.0146019
1931.625,-0.0171121
1931.708333,-0.0174228
1931.791667,-0.017763
1931.875,-0.0167012
1931.958333,-0.015222
1932.041667,-0.0155399
1932.125,-0.0156469
1932.208333,-0.0149977
1932.291667,-0.166155
1932.375,-0.328331
1932.458333,-0.293112
1932.541667,-0.292784
1932.625,-0.342296
1932.708333,-0.218667
1932.791667,-0.391666
1932.875,-0.278713
1932.958333,-0.113942
1933.041667,-0.140498
1933.125,-0.15522
1933.208333,-0.0449226
1933.291667,-0.192395
1933.375,-0.014224
1933.458333,-0.0145086
1933.541667,-0.015292
1933.625,-0.0178281
1933.708333,-0.0181402
1933.791667,-0.0184857
1933.875,-0.0174159
1933.958333,-0.0159231
1934.041667,-0.0162392
1934.125,-0.016346
1934.208333,-0.0156895
1934.291667,-0.0152595
1934.375,-0.0145686
1934.458333,-0.0148545
1934.541667,-0.0156434
1934.625,-0.0181927
1934.708333,-0.0185055
1934.791667,-0.0188538
1934.875,-0.0177797
1934.958333,-0.01628
1935.041667,-0.0165951
1935.125,-0.0167018
1935.208333,-0.0160416
1935.291667,-0.0156094
1935.375,-0.0149175
1935.458333,-0.0152044
1935.541667,-0.0159991
1935.625,-0.0185615
1935.708333,-0.018875
1935.791667,-0.0192261
1935.875,-0.0181478
1935.958333,-0.0166412
1936.041667,-0.0169553
1936.125,-0.0170618
1936.208333,-0.0163979
1936.291667,-0.0159634
1936.375,-0.0152704
1936.458333,-0.0155585
1936.541667,-0.0163589
1936.625,-0.0189348
1936.708333,-0.019249
1936.791667,-0.019603
1936.875,-0.0185203
1936.958333,-0.0170066
1937.041667,-0.0173196
1937.125,-0.0174261
1937.208333,-0.0167583
1937.291667,-0.0163216
1937.375,-0.0156274
1937.458333,-0.0159167
1937.541667,-0.0167229
1937.625,-0.0193123
1937.708333,-0.0196273
1937.791667,-0.0199842
1937.875,-0.0188973
1937.958333,-0.0173763
1938.041667,-0.0176882
1938.125,-0.0177944
1938.208333,-0.0171229
1938.291667,-0.0166839
1938.375,-0.0159887
1938.458333,-0.0162791
1938.541667,-0.0170912
1938.625,-0.0196943
1938.708333,-0.0200101
1938.791667,-0.0203698
1938.875,-0.0192785
1938.958333,-0.0177504
1939.041667,-0.0180609
1939.125,-0.0181671
1939.208333,-0.0174916
1939.291667,-0.0170503
1939.375,-0.016354
1939.458333,-0.0166456
1939.541667,-0.0174636
1939.625,-0.0200807
1939.708333,-0.0203971
1939.791667,-0.0207598
1939.875,-0.019664
1939.958333,-0.0181286
1940.041667,-0.018438
1940.125,-0.018544
1940.208333,-0.0178646
1940.291667,-0.0174208
1940.375,-0.0167234
1940.458333,-0.0170163
1940.541667,-0.0178403
1940.625,-0.0204713
1940.708333,-0.0207885
1940.791667,-0.0211542
1940.875,-0.020054
1940.958333,-0.0185111
1941.041667,-0.0188191
1941.125,-0.018925
1941.208333,-0.0182416
1941.291667,-0.0177955
1941.375,-0.0170969
1941.458333,-0.017391
1941.541667,-0.0182211
1941.625,-0.0208664
1941.708333,-0.0211843
1941.791667,-0.021553
1941.875,-0.0204482
1941.958333,-0.0188979
1942.041667,-0.0192046
1942.125,-0.0193103
1942.208333,-0.0186229
1942.291667,-0.0181744
1942.375,-0.0174746
1942.458333,-0.0177699
1942.541667,-0.0186062
1942.625,-0.0212658
1942.708333,-0.0215844
1942.791667,-0.0219562
1942.875,-0.0208469
1942.958333,-0.0192891
1943.041667,-0.0195941
1943.125,-0.0196997
1943.208333,-0.0190083
1943.291667,-0.0185574
1943.375,-0.0178564
1943.458333,-0.018153
1943.541667,-0.0189954
1943.625,-0.0216695
1943.708333,-0.021989
1943.791667,-0.0223638
1943.875,-0.0212499
1943.958333,-0.0196844
1944.041667,-0.019988
1944.125,-0.0200934
1944.208333,-0.0193978
1944.291667,-0.0189445
1944.375,-0.0182423
1944.458333,-0.0185401
1944.541667,-0.0193889
1944.625,-0.0220776
1944.708333,-0.0223979
1944.791667,-0.0227758
1944.875,-0.0216573
1944.958333,-0.0200839
1945.041667,-0.0203859
1945.125,-0.0204913
1945.208333,-0.0197916
1945.291667,-0.0193357
1945.375,-0.0186322
1945.458333,-0.0189314
1945.541667,-0.0197865
1945.625,-0.0224901
1945.708333,-0.0228111
1945.791667,-0.0231921
1945.875,-0.0220689
1945.958333,-0.0204878
1946.041667,-0.0207882
1946.125,-0.0208933
1946.208333,-0.0201895
1946.291667,-0.0197311
1946.375,-0.0190264
1946.458333,-0.0193269
1946.541667,-0.0201884
1946.625,-0.0229069
1946.708333,-0.0232288
1946.791667,-0.023613
1946.875,-0.0224849
1946.958333,-0.020896
1947.041667,-0.0211946
1947.125,-0.0212996
1947.208333,-0.0205915
1947.291667,-0.0201305
1947.375,-0.0194247
1947.458333,-0.0197264
1947.541667,-0.0205944
1947.625,-0.0233281
1947.708333,-0.0236507
1947.791667,-0.0240382
1947.875,-0.0229053
1947.958333,-0.0213083
1948.041667,-0.0216052
1948.125,-0.0217101
1948.208333,-0.0209977
1948.291667,-0.0205342
1948.375,-0.0198271
1948.458333,-0.0201302
1948.541667,-0.0210046
1948.625,-0.0237536
1948.708333,-0.024077
1948.791667,-0.0244677
1948.875,-0.02333
1948.958333,-0.021725
1949.041667,-0.0220201
1949.125,-0.0221247
1949.208333,-0.0214081
1949.291667,-0.020942
1949.375,-0.0202335
1949.458333,-0.020538
1949.541667,-0.0214191
1949.625,-0.0241835
1949.708333,-0.0245078
1949.791667,-0.0249018
1949.875,-0.023759
1949.958333,-0.0221459
1950.041667,-0.0224391
1950.125,-0.0225436
1950.208333,-0.0218226
1950.291667,-0.0213538
1950.375,-0.0206441
1950.458333,-0.02095
1950.541667,-0.0218377
1950.625,-0.0246178
1950.708333,-0.0249428
1950.791667,-0.0253401
1950.875,-0.0241925
1950.958333,-0.0225711
1951.041667,-0.0228623
1951.125,-0.0229667
1951.208333,-0.0222412
1951.291667,-0.0217699
1951.375,-0.0210589
1951.458333,-0.0213661
1951.541667,-0.0222605
1951.625,-0.0250564
1951.708333,-0.0253823
1951.791667,-0.0257829
1951.875,-0.0246302
1951.958333,-0.0230006
1952.041667,-0.0232897
1952.125,-0.023394
1952.208333,-0.022664
1952.291667,-0.02219
1952.375,-0.0214777
1952.458333,-0.0217863
1952.541667,-0.0226875
1952.625,-0.0254993
1952.708333,-0.0258261
1952.791667,-0.02623
1952.875,-0.0250724
1952.958333,-0.0234343
1953.041667,-0.0237213
1953.125,-0.0238254
1953.208333,-0.0230911
1953.291667,-0.0226142
1953.375,-0.0219007
1953.458333,-0.0222106
1953.541667,-0.0231188
1953.625,-0.0259466
1953.708333,-0.0262743
1953.791667,-0.0266816
1953.875,-0.0255188
1953.958333,-0.0238722
1954.041667,-0.0241572
1954.125,-0.024261
1954.208333,-0.0235222
1954.291667,-0.0230427
1954.375,-0.0223279
1954.458333,-0.0226392
1954.541667,-0.0235542
1954.625,-0.0263982
1954.708333,-0.0267268
1954.791667,-0.0271376
1954.875,-0.0259695
1954.958333,-0.0243146
1955.041667,-0.0245972
1955.125,-0.024701
1955.208333,-0.0239575
1955.291667,-0.0234752
1955.375,-0.022759
1955.458333,-0.0230719
1955.541667,-0.0239939
1955.625,-0.0268543
1955.708333,-0.0271837
1955.791667,-0.0275979
1955.875,-0.0264247
1955.958333,-0.0247611
1956.041667,-0.0250415
1956.125,-0.025145
1956.208333,-0.0243969
1956.291667,-0.0239119
1956.375,-0.0231944
1956.458333,-0.0235086
1956.541667,-0.0244377
1956.625,-0.0273147
1956.708333,-0.027645
1956.791667,-0.0280627
1956.875,-0.0268842
1956.958333,-0.0252118
1957.041667,-0.0254899
1957.125,-0.0255933
1957.208333,-0.0248406
1957.291667,-0.0243528
1957.375,-0.0236338
1957.458333,-0.0239495
1957.541667,-0.0248857
1957.625,-0.0277795
1957.708333,-0.0281105
1957.791667,-0.0285318
1957.875,-0.027348
1957.958333,-0.0256668
1958.041667,-0.0259425
1958.125,-0.0260458
1958.208333,-0.0252883
1958.291667,-0.0247976
1958.375,-0.0240774
1958.458333,-0.0243946
1958.541667,-0.025338
1958.625,-0.0282485
1958.708333,-0.0285805
1958.791667,-0.0290054
1958.875,-0.0278162
1958.958333,-0.0261262
1959.041667,-0.0263994
1959.125,-0.0265025
1959.208333,-0.0257402
1959.291667,-0.0252468
1959.375,-0.024525
1959.458333,-0.0248436
1959.541667,-0.0257944
1959.625,-0.0287218
1959.708333,-0.0290548
1959.791667,-0.0294833
1959.875,-0.0282887
1959.958333,-0.0265897
1960.041667,-0.0268604
1960.125,-0.0269633
1960.208333,-0.0261963
1960.291667,-0.0256999
1960.375,-0.0249768
1960.458333,-0.0252969
1960.541667,-0.026255
1960.625,-0.0291997
1960.708333,-0.0295336
1960.791667,-0.0299656
1960.875,-0.0287655
1960.958333,-0.0270575
1961.041667,-0.0273256
1961.125,-0.0274284
1961.208333,-0.0266565
1961.291667,-0.0261572
1961.375,-0.0254328
1961.458333,-0.0257543
1961.541667,-0.0267198
1961.625,-0.0296819
1961.708333,-0.0300166
1961.791667,-0.0304524
1961.875,-0.0748182
1961.958333,-0.11973
1962.041667,-0.165555
1962.125,-0.213348
1962.208333,-0.259502
1962.291667,-0.256955
1962.375,-0.256038
1962.458333,-0.257245
1962.541667,-0.257302
1962.625,-0.259096
1962.708333,-0.258356
1962.791667,-0.260475
1962.875,-0.211419
1962.958333,-0.166154
1963.041667,-0.120213
1963.125,-0.076718
1963.208333,-0.302254
1963.291667,-0.896465
1963.375,-1.31789
1963.458333,-1.47668
1963.541667,-1.56871
1963.625,-1.6106
1963.708333,-1.60056
1963.791667,-1.55597
1963.875,-1.48694
1963.958333,-1.39113
1964.041667,-1.27744
1964.125,-1.19018
1964.208333,-1.1251
1964.291667,-1.06172
1964.375,-0.996529
1964.458333,-0.926866
1964.541667,-0.844572
1964.625,-0.754883
1964.708333,-0.662509
1964.791667,-0.584516
1964.875,-0.518447
1964.958333,-0.596802
1965.041667,-0.802133
1965.125,-0.856139
1965.208333,-0.774507
1965.291667,-0.702275
1965.375,-0.637029
1965.458333,-0.579014
1965.541667,-0.521089
1965.625,-0.46647
1965.708333,-0.4128
1965.791667,-0.368313
1965.875,-0.329393
1965.958333,-0.257072
1966.041667,-0.155858
1966.125,-0.10361
1966.208333,-0.0947385
1966.291667,-0.087157
1966.375,-0.080175
1966.458333,-0.0750085
1966.541667,-0.0706355
1966.625,-0.068639
1966.708333,-0.0643504
1966.791667,-0.0609223
1966.875,-0.12844
1966.958333,-0.191833
1967.041667,-0.252988
1967.125,-0.321613
1967.208333,-0.392071
1967.291667,-0.388358
1967.375,-0.38583
1967.458333,-0.38829
1967.541667,-0.385594
1967.625,-0.388554
1967.708333,-0.39024
1967.791667,-0.394895
1967.875,-0.360667
1967.958333,-0.331819
1968.041667,-0.304115
1968.125,-0.276303
1968.208333,-0.244119
1968.291667,-0.241549
1968.375,-0.239545
1968.458333,-0.240997
1968.541667,-0.239599
1968.625,-0.242489
1968.708333,-0.243514
1968.791667,-0.246293
1968.875,-0.226226
1968.958333,-0.207404
1969.041667,-0.190034
1969.125,-0.172584
1969.208333,-0.152466
1969.291667,-0.150851
1969.375,-0.148501
1969.458333,-0.150066
1969.541667,-0.148301
1969.625,-0.152528
1969.708333,-0.155362
1969.791667,-0.158315
1969.875,-0.156756
1969.958333,-0.154318
1970.041667,-0.155634
1970.125,-0.155582
1970.208333,-0.152967
1970.291667,-0.151349
1970.375,-0.148998
1970.458333,-0.150564
1970.541667,-0.148807
1970.625,-0.153052
1970.708333,-0.155886
1970.791667,-0.158842
1970.875,-0.189371
1970.958333,-0.219916
1971.041667,-0.253296
1971.125,-0.287098
1971.208333,-0.31804
1971.291667,-0.314979
1971.375,-0.312731
1971.458333,-0.314785
1971.541667,-0.312761
1971.625,-0.31592
1971.708333,-0.3175
1971.791667,-0.321381
1971.875,-0.291492
1971.958333,-0.264557
1972.041667,-0.238685
1972.125,-0.213023
1972.208333,-0.184304
1972.291667,-0.182418
1972.375,-0.180506
1972.458333,-0.181947
1972.541667,-0.1808
1972.625,-0.184394
1972.708333,-0.186143
1972.791667,-0.188828
1972.875,-0.158207
1972.958333,-0.128196
1973.041667,-0.100172
1973.125,-0.0717186
1973.208333,-0.041913
1973.291667,-0.0412924
1973.375,-0.0404253
1973.458333,-0.0408608
1973.541667,-0.0417045
1973.625,-0.0449729
1973.708333,-0.0455119
1973.791667,-0.0461863
1973.875,-0.0429819
1973.958333,-0.0392139
1974.041667,-0.0375804
1974.125,-0.0357663
1974.208333,-0.0330175
1974.291667,-0.032478
1974.375,-0.0317339
1974.458333,-0.0320764
1974.541667,-0.0331441
1974.625,-0.0363454
1974.708333,-0.0523888
1974.791667,-0.267884
1974.875,-0.731213
1974.958333,-0.879658
1975.041667,-0.567743
1975.125,-0.374612
1975.208333,-0.387112
1975.291667,-0.401723
1975.375,-0.419274
1975.458333,-0.438266
1975.541667,-0.453268
1975.625,-0.462857
1975.708333,-0.462196
1975.791667,-0.456892
1975.875,-0.444556
1975.958333,-0.382806
1976.041667,-0.278659
1976.125,-0.221126
1976.208333,-0.207217
1976.291667,-0.192513
1976.375,-0.177855
1976.458333,-0.165887
1976.541667,-0.155234
1976.625,-0.148381
1976.708333,-0.140242
1976.791667,-0.134136
1976.875,-0.127225
1976.958333,-0.11723
1977.041667,-0.106084
1977.125,-0.0979124
1977.208333,-0.0932974
1977.291667,-0.0907149
1977.375,-0.0886764
1977.458333,-0.0875257
1977.541667,-0.0858703
1977.625,-0.0846545
1977.708333,-0.0794
1977.791667,-0.0745571
1977.875,-0.0685168
1977.958333,-0.0654744
1978.041667,-0.0677861
1978.125,-0.0677955
1978.208333,-0.0648977
1978.291667,-0.063182
1978.375,-0.061634
1978.458333,-0.0610694
1978.541667,-0.0606463
1978.625,-0.0615921
1978.708333,-0.0590899
1978.791667,-0.0568813
1978.875,-0.0531603
1978.958333,-0.0362068
1979.041667,-0.0699789
1979.125,-0.0718539
1979.208333,-0.0711867
1979.291667,-0.069827
1979.375,-0.0670884
1979.458333,-0.0681145
1979.541667,-0.0659997
1979.625,-0.0672521
1979.708333,-0.0774374
1979.791667,-0.0891103
1979.875,-0.0972314
1979.958333,-0.0992175
1980.041667,-0.104078
1980.125,-0.103718
1980.208333,-0.102148
1980.291667,-0.100941
1980.375,-0.097908
1980.458333,-0.114773
1980.541667,-0.132633
1980.625,-0.141647
1980.708333,-0.147527
1980.791667,-0.153242
1980.875,-0.15019
1980.958333,-0.153428
1981.041667,-0.161262
1981.125,-0.165687
1981.208333,-0.163013
1981.291667,-0.159111
1981.375,-0.15521
1981.458333,-0.162397
1981.541667,-0.169032
1981.625,-0.17047
1981.708333,-0.167671
1981.791667,-0.165193
1981.875,-0.161356
1981.958333,-0.128261
1982.041667,-0.0964586
1982.125,-0.100019
1982.208333,-0.131924
1982.291667,-0.375729
1982.375,-0.422223
1982.458333,-0.4848
1982.541667,-0.593774
1982.625,-0.617696
1982.708333,-0.63195
1982.791667,-0.720993
1982.875,-0.976792
1982.958333,-1.23756
1983.041667,-1.36647
1983.125,-1.24841
1983.208333,-1.26268
1983.291667,-1.17543
1983.375,-1.06171
1983.458333,-1.12937
1983.541667,-1.0247
1983.625,-0.829912
1983.708333,-0.805327
1983.791667,-0.841909
1983.875,-0.703274
1983.958333,-0.700034
1984.041667,-0.666603
1984.125,-0.614223
1984.208333,-0.585085
1984.291667,-0.545572
1984.375,-0.532879
1984.458333,-0.502111
1984.541667,-0.482234
1984.625,-0.468478
1984.708333,-0.464844
1984.791667,-0.43568
1984.875,-0.409258
1984.958333,-0.373518
1985.041667,-0.353022
1985.125,-0.328519
1985.208333,-0.304674
1985.291667,-0.277254
1985.375,-0.255036
1985.458333,-0.234438
1985.541667,-0.220459
1985.625,-0.214067
1985.708333,-0.202437
1985.791667,-0.196852
1985.875,-0.186148
1985.958333,-0.219062
1986.041667,-0.274055
1986.125,-0.289408
1986.208333,-0.281801
1986.291667,-0.275154
1986.375,-0.266159
1986.458333,-0.251872
1986.541667,-0.241831
1986.625,-0.238639
1986.708333,-0.225859
1986.791667,-0.224342
1986.875,-0.21639
1986.958333,-0.208798
1987.041667,-0.200668
1987.125,-0.192155
1987.208333,-0.182927
1987.291667,-0.176111
1987.375,-0.17798
1987.458333,-0.171842
1987.541667,-0.161074
1987.625,-0.156335
1987.708333,-0.151408
1987.791667,-0.151296
1987.875,-0.142518
1987.958333,-0.134767
1988.041667,-0.12815
1988.125,-0.126565
1988.208333,-0.122012
1988.291667,-0.116472
1988.375,-0.108103
1988.458333,-0.105718
1988.541667,-0.105142
1988.625,-0.107567
1988.708333,-0.107182
1988.791667,-0.101856
1988.875,-0.0944337
1988.958333,-0.0873909
1989.041667,-0.0839438
1989.125,-0.0817157
1989.208333,-0.0770096
1989.291667,-0.0737436
1989.375,-0.0701607
1989.458333,-0.067721
1989.541667,-0.0663532
1989.625,-0.067116
1989.708333,-0.067306
1989.791667,-0.0653282
1989.875,-0.0597818
1989.958333,-0.0561932
1990.041667,-0.0565192
1990.125,-0.0596129
1990.208333,-0.070869
1990.291667,-0.0773968
1990.375,-0.0805077
1990.458333,-0.0799598
1990.541667,-0.0825465
1990.625,-0.087458
1990.708333,-0.0853564
1990.791667,-0.080821
1990.875,-0.0748553
1990.958333,-0.0689615
1991.041667,-0.0696933
1991.125,-0.0693248
1991.208333,-0.0662026
1991.291667,-0.065607
1991.375,-0.0668639
1991.458333,-0.129424
1991.541667,-0.568665
1991.625,-1.47971
1991.708333,-1.6986
1991.791667,-1.92969
1991.875,-2.15122
1991.958333,-2.20315
1992.041667,-2.21873
1992.125,-2.24411
1992.208333,-2.20874
1992.291667,-2.17172
1992.375,-2.1498
1992.458333,-2.17621
1992.541667,-2.18341
1992.625,-2.16171
1992.708333,-1.95542
1992.791667,-1.79716
1992.875,-1.63397
1992.958333,-1.56804
1993.041667,-1.43851
1993.125,-1.3631
1993.208333,-1.31294
1993.291667,-1.43294
1993.375,-1.34208
1993.458333,-1.20723
1993.541667,-1.12555
1993.625,-1.03361
1993.708333,-0.951315
1993.791667,-0.8412
1993.875,-0.665457
1993.958333,-0.581473
1994.041667,-0.499912
1994.125,-0.438053
1994.208333,-0.389494
1994.291667,-0.34576
1994.375,-0.315313
1994.458333,-0.292197
1994.541667,-0.274956
1994.625,-0.258948
1994.708333,-0.251179
1994.791667,-0.235399
1994.875,-0.21666
1994.958333,-0.198403
1995.041667,-0.187461
1995.125,-0.173464
1995.208333,-0.163739
1995.291667,-0.151038
1995.375,-0.137821
1995.458333,-0.128634
1995.541667,-0.120736
1995.625,-0.114661
1995.708333,-0.109381
1995.791667,-0.101368
1995.875,-0.0927248
1995.958333,-0.0863226
1996.041667,-0.0814246
1996.125,-0.0760162
1996.208333,-0.0745462
1996.291667,-0.0708944
1996.375,-0.0671533
1996.458333,-0.0631281
1996.541667,-0.0586993
1996.625,-0.0586945
1996.708333,-0.0586743
1996.791667,-0.0560479
1996.875,-0.0498283
1996.958333,-0.0468752
1997.041667,-0.0453311
1997.125,-0.0446923
1997.208333,-0.0446948
1997.291667,-0.0430082
1997.375,-0.0400494
1997.458333,-0.0376947
1997.541667,-0.0361701
1997.625,-0.0363528
1997.708333,-0.0371753
1997.791667,-0.0373525
1997.875,-0.0346992
1997.958333,-0.0351848
1998.041667,-0.0348697
1998.125,-0.0363254
1998.208333,-0.036355
1998.291667,-0.0374718
1998.375,-0.0348869
1998.458333,-0.0325925
1998.541667,-0.0319257
1998.625,-0.0359545
1998.708333,-0.0417404
1998.791667,-0.0442976
1998.875,-0.0389348
1998.958333,-0.0351273
1999.041667,-0.0310825
1999.125,-0.0303628
1999.208333,-0.029463
1999.291667,-0.0305514
1999.375,-0.0310223
1999.458333,-0.0317408
1999.541667,-0.0321993
1999.625,-0.0371607
1999.708333,-0.0394251
1999.791667,-0.0391414
1999.875,-0.0354373
1999.958333,-0.0329931
2000.041667,-0.0309418
2000.125,-0.0310411
2000.208333,-0.0316879
2000.291667,-0.0342698
2000.375,-0.030989
2000.458333,-0.0290503
2000.541667,-0.0284123
2000.625,-0.029333
2000.708333,-0.0313302
2000.791667,-0.0346144
2000.875,-0.0388483
2000.958333,-0.0392342
2001.041667,-0.0382116
2001.125,-0.0342121
2001.208333,-0.0326571
2001.291667,-0.0313899
2001.375,-0.0321029
2001.458333,-0.0353972
2001.541667,-0.0396955
2001.625,-0.0474133
2001.708333,-0.0422067
2001.791667,-0.0423468
2001.875,-0.0373199
2001.958333,-0.0332056
2002.041667,-0.0312899
2002.125,-0.0302877
2002.208333,-0.0290072
2002.291667,-0.0269497
2002.375,-0.0270487
2002.458333,-0.027444
2002.541667,-0.0264411
2002.625,-0.0253033
2002.708333,-0.024287
2002.791667,-0.0302899
2002.875,-0.0330072
2002.958333,-0.0376211
2003.041667,-0.0419715
2003.125,-0.0463615
2003.208333,-0.0473053
2003.291667,-0.0430888
2003.375,-0.0412292
2003.458333,-0.0426824
2003.541667,-0.0447652
2003.625,-0.0486628
2003.708333,-0.0518042
2003.791667,-0.0500257
2003.875,-0.0464199
2003.958333,-0.0424517
2004.041667,-0.0386794
2004.125,-0.0381401
2004.208333,-0.0355643
2004.291667,-0.0357764
2004.375,-0.0340722
2004.458333,-0.031936
2004.541667,-0.0312399
2004.625,-0.0320099
2004.708333,-0.0328332
2004.791667,-0.0334021
2004.875,-0.0341367
2004.958333,-0.036797
2005.041667,-0.0406739
2005.125,-0.0466272
2005.208333,-0.0556808
2005.291667,-0.0649362
2005.375,-0.0642271
2005.458333,-0.0657524
2005.541667,-0.0669816
2005.625,-0.0712695
2005.708333,-0.0775043
2005.791667,-0.0962974
2005.875,-0.0964775
2005.958333,-0.0944398
2006.041667,-0.0903999
2006.125,-0.0890809
2006.208333,-0.0803979
2006.291667,-0.0893386
2006.375,-0.0852055
2006.458333,-0.090428
2006.541667,-0.0809532
2006.625,-0.103134
2006.708333,-0.115327
2006.791667,-0.133534
2006.875,-0.12374
2006.958333,-0.125735
2007.041667,-0.12434
2007.125,-0.116198
2007.208333,-0.106897
2007.291667,-0.110819
2007.375,-0.09319
2007.458333,-0.0997167
2007.541667,-0.0888826
2007.625,-0.091743
2007.708333,-0.101431
2007.791667,-0.0912918
2007.875,-0.0827066
2007.958333,-0.0707279
2008.041667,-0.0691332
2008.125,-0.0741687
2008.208333,-0.0748974
2008.291667,-0.0751423
2008.375,-0.0702439
2008.458333,-0.0718704
2008.541667,-0.0881791
2008.625,-0.121137
2008.708333,-0.122503
2008.791667,-0.114059
2008.875,-0.110235
2008.958333,-0.104994
2009.041667,-0.0931709
2009.125,-0.0982783
2009.208333,-0.0978031
2009.291667,-0.103663
2009.375,-0.0930853
2009.458333,-0.121461
2009.541667,-0.161648
2009.625,-0.169228
2009.708333,-0.160624
2009.791667,-0.139657
2009.875,-0.117372
2009.958333,-0.0994261
2010.041667,-0.0860788
2010.125,-0.0849
2010.208333,-0.0811484
2010.291667,-0.0773068
2010.375,-0.0743163
2010.458333,-0.0780645
2010.541667,-0.0680311
2010.625,-0.0729672
2010.708333,-0.0774562
2010.791667,-0.0821784
2010.875,-0.0912454
2010.958333,-0.0879933
2011.041667,-0.0896982
2011.125,-0.0892124
2011.208333,-0.084003
2011.291667,-0.0825671
2011.375,-0.0830914
2011.458333,-0.159029
2011.541667,-0.143021
2011.625,-0.152952
2011.708333,-0.15651
2011.791667,-0.149794
2011.875,-0.134863
2011.958333,-0.116175
2012.041667,-0.0994532
2012.125,-0.0874782
2012.208333,-0.084886
2012.291667,-0.0876278
2012.375,-0.0760467
2012.458333,-0.0701473
2012.541667,-0.06791
2012.625,-0.0638728
2012.708333,-0.0700952
2012.791667,-0.0670992
2012.875,-0.0657417
2012.958333,-0.0602336
2013.041667,-0.0551565
2013.125,-0.0542995
2013.208333,-0.0607864
2013.291667,-0.0569606
2013.375,-0.0549817
2013.458333,-0.048708
2013.541667,-0.0508352
2013.625,-0.0540025
2013.708333,-0.0555691
2013.791667,-0.0533222
2013.875,-0.0543648
2013.958333,-0.0464254
2014.041667,-0.0431063
2014.125,-0.0570645
2014.208333,-0.0758143
2014.291667,-0.0856761
2014.375,-0.0869465
2014.458333,-0.0878462
2014.541667,-0.0898898
2014.625,-0.0888037
2014.708333,-0.0900988
2014.791667,-0.0911395
2014.875,-0.0841612
2014.958333,-0.0844235
